NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
3929003;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;537.9;517.7;568.2;613.5;BEEEAABDDCBABADDCEDABCACEADCAABDDCCACEBBCEACC;CBEABCDEEBACDCABEEBEDADACCEBBABCEACEABADCEBCD;CAAACBDAADEECBAABAEBADDEBEBECEABCCDDAABDDAECB;ABDACECCADDBCCEBDACEBBECCCCDCDCBBBBABABACCECD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;160.0;180.0;160.0;200.0;140.0;840.0
2153919;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;591.7;560.0;579.5;678.2;DAADAACCEDECBCADEBCCCADAEDBBECEDCCACBCEEBBDDA;AECBBDBEDBADEEEDBBCECAECECABDECDBBACBCABDDCEC;CAABAECBECCDDDBDEDDCBCEDEBDEADCBBCCDBBDDADCEB;CEDCBEBBECABABCEABCDBDCCCDEABAAACCBAACEADCBCB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;160.0;200.0;180.0;180.0;180.0;900.0
3326265;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;579.5;576.1;377.0;628.2;DEBDDEBBBBACACADEDCCDCCCCBDEDDDDACCCADCEBBAAB;ACCEADEEDEAECEBADBDDBCBADCDBAADDAAAAADEBBADCB;ECBBCECCACEEDBABDCAECCDABBEDEEBCAABDCEABDDECC;CABCDACDECCABEBACCEBBDADBCEDABBEDEECDABEEDBAA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;160.0;140.0;140.0;160.0;100.0;700.0
1511042;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;438.6;414.5;547.1;450.6;EEEDDDDDBDBCCAEBBCDDDCCAEEDDBCEEADEBDEEECCCBD;ADDCBEEEABBDCECBDEECCCAAADEBDACBEACEBBDDAECAD;CAAACCDCBDEECCBCDAECADEEDCBEEDDBCABDCEEBACBDD;BBCDBEEEDDBCCCAAEEECDCDECBBCAACCAAACDBEEABCCC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;180.0;120.0;140.0;160.0;720.0
2779094;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3305109;São João de Meriti;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;415.4;554.1;574.7;385.5;BADAABEECBDDBCDDABECEACECABEEBCABBAEABBBEDCAA;ADDBCCDAEABDACBBCBDEEDDADCCADAAEBACBBECBECCDA;AACCBCADECBBDAEEBDDDAABEDDBEDABDEBAECCEEDEDBC;CBDADDCBBCECDCCCBCBEDCCBADEDACABBADADCDBBCDAB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;140.0;180.0;140.0;120.0;0.0;580.0
1306046;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3302502;Magé;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;586.5;588.9;565.5;677.6;BCCEEBBAECDAACDABEABCAACBCCAEDEAEACBAECBDADCB;DADBBCCCECBBEBBBEBBACADEBECADCEACABEACCBECDCA;AACCADADECBBDAEEABBBACBEDDCAEEBBCBDACDEEEEDBC;BADECBAECBBCBDBBEDDCBEECBACCABCCCBCBADABBBDDD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;120.0;180.0;160.0;160.0;200.0;820.0
1510004;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;426.0;520.0;509.6;398.3;DCBBDAECEBEBAEABADAADAEDCBCCDBDCCBEDBEDCDBDDC;BCDEEBAAECABEBDDBAEACCDAAACADAAABAEBADEAECEEE;DEACDEADDCDCEBAEBDECACCEEDADEBEAEBCDABEEDCDAC;AEDBDBCACCDECDDECECDCEBBBABCABAADABEDAEEDBCDA;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;120.0;140.0;120.0;120.0;120.0;620.0
3236821;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;525.5;584.7;586.5;644.8;DABDECBAADECDBBCBEDDACCBEEDDBCABBDBECCAEEDDAC;EBBCADECAEADCEBAEBADCEBEDADBBCDEACAABDEABCEDB;AACEABBEDADCEEDDBDABDAEDECEADADDABDEDDBECBECC;EBEEBDDCACCBBDDABEEABBCBDCEDBBBACBDACABDDDBCC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;80.0;140.0;80.0;60.0;80.0;440.0
1363813;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;0;1;1;0;;1384.0;1396.0;;;616.1;571.0;;;DCDCACDEECDDEBBBEBCDBBDABEEADECEEADBAEEBECEDA;AACDBCADCEBBEAEEBDABDCBEDDCEDDBDEDDDBADECCDDA;;0;;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;;1.0;140.0;160.0;100.0;120.0;120.0;640.0
636601;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;612.2;649.2;605.9;693.5;DDBADEADABBDECBDEDDDADCBBCBBECBCEABAAEAACEDEE;ADCAADEECBAECEDADBCDBEACDADBBCCEAECAEDEADCECE;AACEACBEDADDEBDDCDABDEDDACDAADDDCBCEDDCECBECD;CEBBCABCCECBCDDABBEBBDCBEBEEDCBACBDCDADEECADB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;140.0;200.0;180.0;160.0;180.0;860.0
383089;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;0;1;1;0;;1384.0;1396.0;;;602.9;627.8;;;BADAACDAECECCBBBEBCDBCDACBCADBDECCCEAEBABCEDA;AACEADADECBDEAEEBBDBBCBEDDCDDBBDEBDEBBEECECDC;;0;;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;;1.0;160.0;180.0;160.0;180.0;200.0;880.0
3088677;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
545685;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;0;1;1;0;;1384.0;1396.0;;;383.4;420.5;;;ACCAEBABBCDEEACDECEABECEAA*DAECEAADBBCAEBDCAE;CEAEDBAECBBBDEECADBCDBABBDCAADEDBEAACDEBCECEA;;1;;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;;1.0;100.0;120.0;80.0;80.0;40.0;420.0
1054566;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;575.6;575.2;642.8;619.5;BDCDBBADEBBCCDDECEADEBCCAACEDEEDBEBBCBAADBDCB;ADDBBCBBEEBCCADBDDCDBCDABEEACEEEEABBAECAEDEDA;AACEADADECBBDAEEBDABDCBEDDCDDCBDEBDCBCCECEDDC;BDCEDDACADDBBEBCCDADBCECEABCCBDECBCCECBBDDDAE;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;160.0;160.0;140.0;160.0;120.0;740.0
3779079;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3302502;Magé;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;423.8;446.6;544.5;644.7;CCABBEAEADABCEDAACDBDBBCDABEDCAADEACEADCDCDEA;AECBBEBEDBBBDACBCADCEABDACBEBDBADDACDABCEDEEA;CAAAAECBECEDDCBDEBEAADACEBDADBDBDECEBBDBADBA.;CDBDBEDCCBADDCBCCBCBBBBCCCDDCBACDBDDDCBACDCDB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;140.0;120.0;120.0;120.0;100.0;600.0
905649;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;570.3;541.7;572.1;669.8;DDBEDEABAACBECBAEDDDDEACBDDEDCADACEEDBDBAEDBA;AAECAAEEBEADCEBAACCCBCAEDCDBACCCAECAECEBDCAAB;DACDBABEBADEEBDDBDABBDCABCDDABBBCBDEDDAECBECE;DDBDBACCBADADEDABBBEDCCCEBEAECBDCADEEADBDCCCE;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;120.0;120.0;80.0;120.0;120.0;560.0
623235;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;372.5;424.6;467.3;461.4;CDBDBDDBBCDEAEABCBBABDDCCEDCEECDDBCDECACCEDDC;ADEDECBCDDAAEBEBECCADDADBAECBEAEBCABECCABCBBA;ABADCDBDACBBEDCDBDEAAEBABABCCBADABDDBEDEDEBAC;BDDEDBCBCDBEDDDBDCEDBEEDCDCBBBBACAABDCCCDCABB;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;160.0;200.0;180.0;160.0;180.0;880.0
410163;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;522.3;630.9;605.3;640.5;BCEACEADADACADDBEBCDACECACBEDCACDABDBBECDABDC;CAEABADBBBECEDADEACABDAADEEAEBBEEACECECACDDAD;EAAACDDCBCEECECCBDECADDEBDBECDDBDDEDADBDDCECB;ABBACCADDDCBBBABADCAAECBDBBACCEDEACBAEDCEACBD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;160.0;200.0;180.0;200.0;200.0;940.0
3729304;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3300456;Belford Roxo;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;559.0;539.4;542.6;487.1;EAEDADACBEDCAAADDBDBBBDCBDBBBCBECCCBEDECECDCB;CECACBACDEBCDEBDEECDBACCEDACCDBABBADDDDEDBBEC;EABECECBECDDECADECBCDBBEDBDAAECBDDEDEBEDADCEB;DECBBEDBDBCADCADCBBAABECBCDACDBCCBCABBDAACCAC;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;80.0;120.0;80.0;80.0;100.0;460.0
2662009;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;642.1;590.6;624.6;515.6;EAEDAACCAEABCBADAEDAABCCEBBDBCEBCAAACBDEABDDB;BEABBDBEABADDEBBBBCCDAECCEACDAEAEEADCEAEDACCC;CDBDDECBECEDDCBDEDBCDBBDEBDEDDDDDADDCBEDADEEB;DEDBBBBADCCBDBDCEAECAECEEDEBCDAACBDABCBDDCDEC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;120.0;160.0;120.0;140.0;200.0;740.0
2799609;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;540.1;535.4;594.8;640.7;CDEEDCAAECBECEDBBDCABCCDBECCBCECBDCBAEBDCADBA;BADCBCDAECBDADBCEBBABAAEDCDABEACCAADEACBACECA;AACEABADECBBDDEEBEACABBEDECADAADEBDABDAECDBBC;EBBCCCAEBDBBDCBBDEBECBCCBDBCBDECABBBCDACDBDAD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;120.0;160.0;120.0;140.0;80.0;620.0
882204;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;590.5;643.9;594.5;654.1;BDDADCCBDEAACBDDBCBDBAECEDEBCBDACDCADEBDBACBA;CAADBADBEBECECADDEEABCCADEEDEBBEEABECEABCDBAD;EAAACDDCADEECECABDEDADEEBCBEDABBDCBDABBCDCCCB;ACEABDECDDBECDBBCDCABCCEBCDACDBCDEDEDBCBCCECD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;200.0;180.0;180.0;200.0;180.0;940.0
1813349;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;513.8;379.3;452.8;403.4;EEACAACBEEDCDDDBABDAADCECBBEDCEECABAEDAECDDBC;ABCDCDCCAECABBDBEDCBABCECCCAABBABCCDDEABEDBDC;ACABEBCCEAEBDCBEEDAAAEBDDCABEABDDDBCAEAAACCCC;ECBDAABBCCDDEECEEDBBCAACEEC.ADBACCDEACDEACEBA;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;100.0;120.0;80.0;100.0;0.0;400.0
2223831;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;448.2;561.7;570.5;440.8;CCCEDCECCCCDECAAECDBDEDAACCEDEADDCDCDEEAEDAAB;ADACAAEEBEAACDDADBCDAEAEABDAACBEAECAADEABBEDE;AACDBEBEDACDEBDDBDBBCEEAADEADDDDBBDEADAECBEEA;DDAADDEDCBCEDABADAEBAADDCBDECBBBECEAAADCCCBBC;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;160.0;160.0;120.0;120.0;0.0;560.0
